"year","ten_digit","region","province","muniCity","dot_region","dot_province","dot_municity","total","correspondence_code","pop_2020","id","traveler","count"
2019,1705104000,"MIMAROPA Region","Occidental Mindoro","Lubang","MIMAROPA Region","Occidental Mindoro","Lubang",32810,175104000,17437,"175104000","overseas",619
2019,1705104000,"MIMAROPA Region","Occidental Mindoro","Lubang","MIMAROPA Region","Occidental Mindoro","Lubang",32810,175104000,17437,"175104000","domestic",30931
2019,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",3239,175105000,39767,"175105000","foreign",24
2019,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",3239,175105000,39767,"175105000","overseas",NA
2019,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",3239,175105000,39767,"175105000","domestic",3215
2019,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",14685,175106000,47705,"175106000","foreign",36
2019,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",14685,175106000,47705,"175106000","overseas",1
2019,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",14685,175106000,47705,"175106000","domestic",14648
2019,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",37213,175109000,92598,"175109000","foreign",2785
2019,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",37213,175109000,92598,"175109000","overseas",NA
2019,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",37213,175109000,92598,"175109000","domestic",34428
2019,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",54867,175110000,153267,"175110000","foreign",1293
2019,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",54867,175110000,153267,"175110000","overseas",NA
2019,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",54867,175110000,153267,"175110000","domestic",53574
2019,1705202000,"MIMAROPA Region","Oriental Mindoro","Bansud","MIMAROPA Region","Oriental Mindoro","Bansud",4535,175202000,42671,"175202000","foreign",34
2019,1705202000,"MIMAROPA Region","Oriental Mindoro","Bansud","MIMAROPA Region","Oriental Mindoro","Bansud",4535,175202000,42671,"175202000","overseas",NA
2019,1705202000,"MIMAROPA Region","Oriental Mindoro","Bansud","MIMAROPA Region","Oriental Mindoro","Bansud",4535,175202000,42671,"175202000","domestic",4501
2019,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",107988,175205000,145786,"175205000","foreign",6735
2019,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",107988,175205000,145786,"175205000","overseas",NA
2019,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",107988,175205000,145786,"175205000","domestic",101253
2019,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",3135,175206000,50496,"175206000","foreign",16
2019,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",3135,175206000,50496,"175206000","overseas",NA
2019,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",3135,175206000,50496,"175206000","domestic",3119
2019,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",5714,175207000,59114,"175207000","foreign",444
2019,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",5714,175207000,59114,"175207000","overseas",NA
2019,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",5714,175207000,59114,"175207000","domestic",5270
2019,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",24446,175209000,90383,"175209000","foreign",10
2019,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",24446,175209000,90383,"175209000","overseas",NA
2019,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",24446,175209000,90383,"175209000","domestic",24436
2019,1705210000,"MIMAROPA Region","Oriental Mindoro","Pola","MIMAROPA Region","Oriental Mindoro","Pola",3106,175210000,35455,"175210000","foreign",17
2019,1705210000,"MIMAROPA Region","Oriental Mindoro","Pola","MIMAROPA Region","Oriental Mindoro","Pola",3106,175210000,35455,"175210000","overseas",NA
2019,1705210000,"MIMAROPA Region","Oriental Mindoro","Pola","MIMAROPA Region","Oriental Mindoro","Pola",3106,175210000,35455,"175210000","domestic",3089
2019,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",94842,175211000,41961,"175211000","foreign",24115
2019,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",94842,175211000,41961,"175211000","overseas",NA
2019,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",94842,175211000,41961,"175211000","domestic",70727
2019,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",48022,175212000,58849,"175212000","foreign",189
2019,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",48022,175212000,58849,"175212000","overseas",NA
2019,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",48022,175212000,58849,"175212000","domestic",47833
2019,1705213000,"MIMAROPA Region","Oriental Mindoro","San Teodoro","MIMAROPA Region","Oriental Mindoro","San Teodoro",4829,175213000,19121,"175213000","foreign",30
2019,1705213000,"MIMAROPA Region","Oriental Mindoro","San Teodoro","MIMAROPA Region","Oriental Mindoro","San Teodoro",4829,175213000,19121,"175213000","overseas",NA
2019,1705213000,"MIMAROPA Region","Oriental Mindoro","San Teodoro","MIMAROPA Region","Oriental Mindoro","San Teodoro",4829,175213000,19121,"175213000","domestic",4799
2019,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",8987,175215000,52175,"175215000","foreign",26
2019,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",8987,175215000,52175,"175215000","overseas",NA
2019,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",8987,175215000,52175,"175215000","domestic",8961
2019,1705301000,"MIMAROPA Region","Palawan","Aborlan","MIMAROPA Region","Palawan","Aborlan",2853,175301000,38736,"175301000","foreign",819
2019,1705301000,"MIMAROPA Region","Palawan","Aborlan","MIMAROPA Region","Palawan","Aborlan",2853,175301000,38736,"175301000","overseas",NA
2019,1705301000,"MIMAROPA Region","Palawan","Aborlan","MIMAROPA Region","Palawan","Aborlan",2853,175301000,38736,"175301000","domestic",2034
2019,1705303000,"MIMAROPA Region","Palawan","Araceli","MIMAROPA Region","Palawan","Araceli",764,175303000,14434,"175303000","foreign",94
2019,1705303000,"MIMAROPA Region","Palawan","Araceli","MIMAROPA Region","Palawan","Araceli",764,175303000,14434,"175303000","overseas",NA
2019,1705303000,"MIMAROPA Region","Palawan","Araceli","MIMAROPA Region","Palawan","Araceli",764,175303000,14434,"175303000","domestic",670
2019,1705304000,"MIMAROPA Region","Palawan","Balabac","MIMAROPA Region","Palawan","Balabac",4429,175304000,42527,"175304000","foreign",2407
2019,1705304000,"MIMAROPA Region","Palawan","Balabac","MIMAROPA Region","Palawan","Balabac",4429,175304000,42527,"175304000","overseas",NA
2019,1705304000,"MIMAROPA Region","Palawan","Balabac","MIMAROPA Region","Palawan","Balabac",4429,175304000,42527,"175304000","domestic",2022
2019,1705305000,"MIMAROPA Region","Palawan","Bataraza","MIMAROPA Region","Palawan","Bataraza",16984,175305000,85439,"175305000","foreign",48
2019,1705305000,"MIMAROPA Region","Palawan","Bataraza","MIMAROPA Region","Palawan","Bataraza",16984,175305000,85439,"175305000","overseas",48
2019,1705305000,"MIMAROPA Region","Palawan","Bataraza","MIMAROPA Region","Palawan","Bataraza",16984,175305000,85439,"175305000","domestic",16888
2019,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brookes Point",22167,175306000,73994,"175306000","foreign",124
2019,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brookes Point",22167,175306000,73994,"175306000","overseas",NA
2019,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brookes Point",22167,175306000,73994,"175306000","domestic",22043
2019,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",11928,175307000,25617,"175307000","foreign",8076
2019,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",11928,175307000,25617,"175307000","overseas",1
2019,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",11928,175307000,25617,"175307000","domestic",3851
2019,1705308000,"MIMAROPA Region","Palawan","Cagayancillo","MIMAROPA Region","Palawan","Cagayancillo",59,175308000,6884,"175308000","foreign",19
2019,1705308000,"MIMAROPA Region","Palawan","Cagayancillo","MIMAROPA Region","Palawan","Cagayancillo",59,175308000,6884,"175308000","overseas",NA
2019,1705308000,"MIMAROPA Region","Palawan","Cagayancillo","MIMAROPA Region","Palawan","Cagayancillo",59,175308000,6884,"175308000","domestic",40
2019,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",292549,175309000,65855,"175309000","foreign",118709
2019,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",292549,175309000,65855,"175309000","overseas",2983
2019,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",292549,175309000,65855,"175309000","domestic",170857
2019,1705310000,"MIMAROPA Region","Palawan","Cuyo","MIMAROPA Region","Palawan","Cuyo",763,175310000,23489,"175310000","foreign",167
2019,1705310000,"MIMAROPA Region","Palawan","Cuyo","MIMAROPA Region","Palawan","Cuyo",763,175310000,23489,"175310000","overseas",NA
2019,1705310000,"MIMAROPA Region","Palawan","Cuyo","MIMAROPA Region","Palawan","Cuyo",763,175310000,23489,"175310000","domestic",596
2019,1705311000,"MIMAROPA Region","Palawan","Dumaran","MIMAROPA Region","Palawan","Dumaran",311724,175311000,23528,"175311000","foreign",187467
2019,1705311000,"MIMAROPA Region","Palawan","Dumaran","MIMAROPA Region","Palawan","Dumaran",311724,175311000,23528,"175311000","overseas",NA
2019,1705311000,"MIMAROPA Region","Palawan","Dumaran","MIMAROPA Region","Palawan","Dumaran",311724,175311000,23528,"175311000","domestic",124257
2019,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",462,175312000,50494,"175312000","foreign",17
2019,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",462,175312000,50494,"175312000","overseas",NA
2019,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",462,175312000,50494,"175312000","domestic",445
2019,1705313000,"MIMAROPA Region","Palawan","Linapacan","MIMAROPA Region","Palawan","Linapacan",878,175313000,16424,"175313000","foreign",259
2019,1705313000,"MIMAROPA Region","Palawan","Linapacan","MIMAROPA Region","Palawan","Linapacan",878,175313000,16424,"175313000","overseas",NA
2019,1705313000,"MIMAROPA Region","Palawan","Linapacan","MIMAROPA Region","Palawan","Linapacan",878,175313000,16424,"175313000","domestic",619
2019,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",33871,175315000,77948,"175315000","foreign",4896
2019,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",33871,175315000,77948,"175315000","overseas",NA
2019,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",33871,175315000,77948,"175315000","domestic",28975
2019,1705317000,"MIMAROPA Region","Palawan","Quezon","MIMAROPA Region","Palawan","Quezon",9170,175317000,65283,"175317000","foreign",187
2019,1705317000,"MIMAROPA Region","Palawan","Quezon","MIMAROPA Region","Palawan","Quezon",9170,175317000,65283,"175317000","overseas",NA
2019,1705317000,"MIMAROPA Region","Palawan","Quezon","MIMAROPA Region","Palawan","Quezon",9170,175317000,65283,"175317000","domestic",8983
2019,1705318000,"MIMAROPA Region","Palawan","Roxas","MIMAROPA Region","Palawan","Roxas",10959,175318000,69624,"175318000","foreign",164
2019,1705318000,"MIMAROPA Region","Palawan","Roxas","MIMAROPA Region","Palawan","Roxas",10959,175318000,69624,"175318000","overseas",NA
2019,1705318000,"MIMAROPA Region","Palawan","Roxas","MIMAROPA Region","Palawan","Roxas",10959,175318000,69624,"175318000","domestic",10795
2019,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",41972,175319000,33507,"175319000","foreign",31324
2019,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",41972,175319000,33507,"175319000","overseas",NA
2019,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",41972,175319000,33507,"175319000","domestic",10648
2019,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",14202,175320000,83357,"175320000","foreign",7807
2019,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",14202,175320000,83357,"175320000","overseas",NA
2019,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",14202,175320000,83357,"175320000","domestic",6395
2019,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",36689,175322000,23213,"175322000","foreign",19615
2019,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",36689,175322000,23213,"175322000","overseas",NA
2019,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",36689,175322000,23213,"175322000","domestic",17074
2019,1705323000,"MIMAROPA Region","Palawan","Dr. Jose P. Rizal","MIMAROPA Region","Palawan","Dr. Jose P. Rizal",3445,175323000,56162,"175323000","foreign",286
2019,1705323000,"MIMAROPA Region","Palawan","Dr. Jose P. Rizal","MIMAROPA Region","Palawan","Dr. Jose P. Rizal",3445,175323000,56162,"175323000","overseas",NA
2019,1705323000,"MIMAROPA Region","Palawan","Dr. Jose P. Rizal","MIMAROPA Region","Palawan","Dr. Jose P. Rizal",3445,175323000,56162,"175323000","domestic",3159
2019,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",4135,175914000,11759,"175914000","foreign",800
2019,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",4135,175914000,11759,"175914000","overseas",NA
2019,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",4135,175914000,11759,"175914000","domestic",3335
2019,1731500000,"MIMAROPA Region","Palawan","Puerto Princesa City","MIMAROPA Region","Palawan","Puerto Princesa City",1170083,175316000,307079,"175316000","foreign",441674
